Rv2423,Rv2423,Unknown
Rv2711,ideR,Transcriptional regulatory protein (repressor and activator)  iron-binding repressor of siderophore biosynthesis and iron uptake. Seems to regulate a variety of genes encoding a variety of proteins e.g. transporters  proteins involved in siderophore synthesis and iron storage  members of the PE/PPE family  enzymes involved in lipid metabolism  transcriptional regulatory proteins  etc. Also activator of BFRA|Rv1876 gene.
Rv3853,rraA,Binds to RNASE E and inhibits RNASE E endonucleolytic cleavages
Rv1626,Rv1626,Sensor part of a two component regulatory system
Rv3855,ethR,Regulates negatively the production of ETHA. Induced ETH resistance when overexpressed in Mycobacterium tuberculosis.
Rv2234,ptpA,Involved in signal transduction (via dephosphorylation). Can dephosphorylated in vitro the phosphotyrosine residue of myelin basic protein (MBP) at pH 7.0 [catalytic activity: protein tyrosine phosphate + H(2)O = protein tyrosine + phosphate].
Rv1379,pyrR,Binds to the conserved sequence in the PYR operon mRNA and disrupts the antiterminator  permitting terminator hairpin formation and promoting transcription termination
Rv1743,pknE,Involved in signal transduction (via phosphorylation). Thought to be involved in membrane transport [catalytic activity: ATP + a protein = ADP + a phosphoprotein].
Rv1404,Rv1404,Involved in transcriptional mechanism
Rv2359,zur,Acts as a global negative controlling element  employing Zn(2+) as a cofactor to bind the operator of the repressed genes.
Rv0491,regX3,Transcriptional regulatory protein part of the two component regulatory system REGX3/SENX3.
Rv0757,phoP,Involved in transcriptional mechanism. Part of the two component regulatory system PHOP/PHOQ. This protein is thought to be a positive regulator for the phosphate regulon  required for intracellular growth. Transcription of this operon is positively regulated by PHOB and PHOR|Rv0758 when phosphate is limited.
Rv1657,argR,Regulates arginine biosynthesis genes
Rv3676,crp,Involved in transcriptional mechanism.
Rv3574,kstR,Involved in transcriptional mechanism. Predicted to control regulon involved in lipid metabolism
Rv3849,espR,Involved in transcriptional mechanism. Regulates transcription of genes required for ESX-1 system.
Rv3124,moaR1,Involved in transcriptional mechanism.
Rv2084,Rv2084,Unknown
Rv1507A,Rv1507A,Unknown
Rv2645,Rv2645,Unknown
Rv1954A,Rv1954A,Unknown
Rv1502,Rv1502,Unknown
Rv1742,Rv1742,Unknown
Rv2740,ephG,Biotransformation enzyme that catalyzes the hydrolysis of epoxides (alkene oxides  oxiranes) and arene oxides to less reactive and more water soluble dihydrodiols by the trans addition of water. Involved in detoxification reactions following oxidative damage to lipids [catalytic activity: an epoxide + H(2)O = a glycol].
Rv3269,Rv3269,Function unknown. May be involved in a chaperoning process.
Rv1082,mca,Mycothiol-dependent detoxification enzyme  involved in mycothiol biosynthesis.
Rv1964,yrbE3A,Unknown
Rv1494,mazE4,Unknown
Rv1952,vapB14,Unknown
Rv2526,vapB17,Unknown
Rv2545,vapB18,Unknown
Rv2862A,vapB23,Unknown
Rv0616A,vapB29,Unknown
Rv1740,vapB34,Unknown
Rv2493,vapB38,Unknown
Rv2595,vapB40,Unknown
Rv3407,vapB47,Unknown
Rv1955,higB,Unknown
Rv2063A,mazF7,Unknown
Rv1561,vapC11,Unknown
Rv2527,vapC17,Unknown
Rv2546,vapC18,Unknown
Rv2548,vapC19,Unknown
Rv2863,vapC23,Unknown
Rv0609,vapC28,Unknown
Rv1741,vapC34,Unknown
Rv2494,vapC38,Unknown
Rv2596,vapC40,Unknown
Rv2602,vapC41,Unknown
Rv2872,vapC43,Unknown
Rv3408,vapC47,Unknown
Rv0588,yrbE2B,Unknown
Rv1965,yrbE3B,Unknown
Rv0590A,Rv0590A,Unknown  but could be involved in host cell invasion.
Rv0594,mce2F,Unknown  but thought involved in host cell invasion.
Rv1971,mce3F,Unknown  but thought involved in host cell invasion.
Rv0174,mce1F,Unknown  but thought involved in host cell invasion.
Rv0169,mce1A,Unknown  but thought to be involved in host cell invasion (entry and survival inside macrophages).
Rv0590,mce2B,Unknown  but thought to be involved in host cell invasion.
Rv0591,mce2C,Unknown  but thought to be involved in host cell invasion.
Rv0589,mce2A,Unknown  but thought to be involved in host cell invasion.
Rv0592,mce2D,Unknown  but thought to be involved in host cell invasion.
Rv1966,mce3A,Unknown  but thought to be involved in host cell invasion.
Rv1967,mce3B,Unknown  but thought to be involved in host cell invasion.
Rv1968,mce3C,Unknown  but thought to be involved in host cell invasion.
Rv1969,mce3D,Unknown  but thought to be involved in host cell invasion.
Rv0171,mce1C,Unknown  but thought to be involved in host cell invasion.
Rv0024,Rv0024,Unknown. The P60 protein is a major extracellular protein may be involved in the invasion of host cells.
Rv3098A,Rv3098A,Possible mRNA interferase
Rv0352,dnaJ1,Acts as a co-chaperone. Stimulates  jointly with GRPE|Rv0351  the ATPase activity of DNAK|Rv0350. Seems to be regulated negatively by HSPR (Rv0353 product).
Rv2063,mazE7,Function unknown
Rv2547,vapB19,Unknown
Rv2871,vapB43,Unknown
Rv1901,cinA,Unknown
Rv1996,Rv1996,Function unknown
Rv3063,cstA,Peptide utilization during carbon starvation.
Rv1026,Rv1026,Unknown. Could be involved in an adaptive process that allows bacteria to respond to amino acid starvation.
Rv3661,Rv3661,Possibly plays a regulatory role in celular differentiation.
Rv1956,higA,Possibly involved in transcriptional mechanism.
Rv2601A,vapB41,Unknown
Rv2521,bcp,Putative antioxidant protein.
Rv3177,Rv3177,Supposedly involved in detoxification reactions.
Rv3490,otsA,Involved in osmoregulatory trehalose biosynthesis. Mycobacteria can produce trehalose from glucose 6-phosphate and UDP-glucose (the OtsA-OtsB pathway) from glycogen-like alpha(1-->4)-linked glucose polymers (the TreY-TreZ pathway) and from maltose (the TreS pathway) [catalytic activity: UDP-glucose + D-glucose 6-phosphate = UDP + alpha alpha-trehalose 6-phosphate].
Rv3372,otsB2,Involved in osmoregulatory trehalose biosynthesis. Mycobacteria can produce trehalose from glucose 6-phosphate and UDP-glucose (the OtsA-OtsB pathway) from glycogen-like alpha(1-->4)-linked glucose polymers (the TreY-TreZ pathway) and from maltose (the TreS pathway) [catalytic activity: trehalose 6-phosphate + H(2)O = trehalose + orthophosphate].
Rv2006,otsB1,Involved in trehalose biosynthesis (protective effect). Mycobacteria can produce trehalose from glucose 6-phosphate and UDP-glucose (the OtsA-OtsB pathway) from glycogen-like alpha(1-->4)-linked glucose polymers (the TreY-TreZ pathway) and from maltose (the TreS pathway) [catalytic activity: trehalose 6-phosphate + H(2)O = trehalose + orthophosphate].
Rv1124,ephC,Thought to be involved in detoxification reactions following oxidative damage to lipids [catalytic activity: an epoxide + H(2)O = a glycol].
Rv3670,ephE,Thought to be involved in detoxification reactions following oxidative damage to lipids. Biotransformation enzyme that catalyzes the hydrolysis of epoxides: aromatic hydrocarbons catabolism [catalytic activity: an epoxide + H(2)O = a glycol].
Rv3617,ephA,Biotransformation enzyme that catalyzes the hydrolysis of epoxides (alkene oxides  oxiranes) and arene oxides to less reactive and more water soluble dihydrodiols by the trans addition of water. Thought to be involved in detoxification reactions following oxidative damage to lipids [catalytic activity: an epoxide + H(2)O = a glycol].
Rv0563,htpX,Possibly involved in adaptation. Hydrolizes specific peptides and/or proteins.
Rv0126,treS,Involved in trehalose biosynthesis (protective effect). Converts maltose to trehalose. Mycobacteria can produce trehalose from glucose 6-phosphate and UDP-glucose (the OtsA-OtsB pathway) from glycogen-like alpha(1-->4)-linked glucose polymers (the TreY-TreZ pathway) and from maltose (the TreS pathway).
Rv3846,sodA,Destroys radicals which are normally produced within the cells and are toxic to biological systems [catalytic activity: 2 peroxide radical + 2 H(+) = O(2) + H(2)O(2)].
Rv2429,ahpD,Involved in oxidative stress response. LPDC|Rv0462  DLAT|Rv2215  AHPD|Rv2429  and AHPC|Rv2428 constitute an NADH-dependent peroxidase and peroxynitrite reductase that provides protection against oxidative stress.
Rv0440,groEL2,Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions.
Rv1636,TB15.3,Function unknown
Rv1932,tpx,Has antioxidant activity. Could remove peroxides or H(2)O(2)
Rv2623,TB31.7,Function unknown
Rv1938,ephB,This enzyme acts on epoxides (alkene oxides  oxiranes) and arene oxides. Plays a role in xenobiotic metabolism by degrading potential toxic epoxides. Also determines steady-state levels of physiological mediators.
Rv3168,Rv3168,Confers resistance to aminoglycoside antibiotics
Rv3357,relJ,Function unknown
Rv2865,relF,Function unknown
Rv2866,relG,Function unknown
Rv0301,vapC2,Unknown
Rv3358,relK,Function unknown
Rv1477,ripA,Unknown  but supposed involvement in virulence.
Rv1478,Rv1478,Unknown  but supposedly involved in virulence
Rv1694,tlyA,Methylates 16S and 23S rRNA. Also has contact-dependent haemolytic activity; possibly involved in virulence (pore formation).
Rv2428,ahpC,Involved in oxidative stress response. LPDC|Rv0462  DLAT|Rv2215  AHPD|Rv2429  and AHPC|Rv2428 constitute an NADH-dependent peroxidase and peroxynitrite reductase that provides protection against oxidative stress.
MTB000070,mpr17,Unknown
MTB000071,mpr18,Unknown
MTB000068,mpr11,Unknown
MTB000069,mpr12,Unknown
MTB000076,MTS1082,Unknown
MTB000077,MTS1338,Unknown
MTB000057,ASpks,Unknown
MTB000067,mcr7,Unknown
MTB000078,MTS2823,Unknown
MTB000056,AS1890,Unknown
MTB000080,MTS2975,Unknown
MTB000064,mcr3,Unknown
Rv3571,kshB,Predicted to be involved in lipid catabolism
Rv3571,kshB,Predicted to be involved in lipid catabolism
MTB000021,rrf,-
MTB000019,rrs,-
MTB000015,alaV,-
MTB000002,alaT,-
MTB000012,aspT,-
MTB000037,cysU,-
MTB000036,glyT,-
MTB000031,glyV,-
MTB000001,ileT,-
MTB000025,leuU,-
MTB000017,leuX,-
MTB000022,leuW,-
MTB000034,lysU,-
MTB000024,proT,-
MTB000046,serV,-
MTB000008,trpT,-
MTB000005,tyrT,-
MTB000038,valU,-
MTB000101,ncRv10071c,Unknown
MTB000103,ncRv10128c,Unknown
MTB000104,ncRv10150c,Unknown
MTB000106,ncRv0186c,Unknown
MTB000108,ncRv0441c,Unknown
MTB000119,ncRv0810c,Unknown
MTB000124,ncRv11042c,Unknown
MTB000126,ncRv11144c,Unknown
MTB000127,ncRv11147c,Unknown
MTB000128,ncRv11179c,Unknown
MTB000138,ncRv1621c,Unknown
MTB000148,ncRv12783c,Unknown
MTB000149,ncRv2986c,Unknown
MTB000150,ncRv2993c,Unknown
MTB000151,ncRv13003c,Unknown
MTB000155,ncRv13418cB,Unknown
MTB000156,ncRv3461c,Unknown
MTB000158,ncRv3648c,Unknown
MTB000159,ncRv13660c,Unknown
MTB000160,ncRv13722c,Unknown
MTB000161,ncRv3804c,Unknown
Rv3287c,rsbW,Binds to sigma and blocks its ability to form an RNA polymerase holoenzyme. Regulates negatively SIGF|Rv3286c  and negatively regulated by Rv1365c|RSFA and Rv3687C|RSFB.
Rv3287c,rsbW,Binds to sigma and blocks its ability to form an RNA polymerase holoenzyme. Regulates negatively SIGF|Rv3286c  and negatively regulated by Rv1365c|RSFA and Rv3687C|RSFB.
Rv0151c,PE1,Function unknown
Rv1214c,PE14,Function unknown
Rv0152c,PE2,Function unknown
Rv2769c,PE27,Function unknown
Rv3018A,PE27A,Function unknown
Rv3893c,PE36,Function unknown
Rv0834c,PE_PGRS14,Function unknown
Rv1067c,PE_PGRS19,Function unknown
Rv1325c,PE_PGRS24,Function unknown
Rv1396c,PE_PGRS25,Function unknown
Rv1441c,PE_PGRS26,Function unknown
Rv1450c,PE_PGRS27,Function unknown
Rv1452c,PE_PGRS28,Function unknown
Rv1468c,PE_PGRS29,Function unknown
Rv0278c,PE_PGRS3,Function unknown
Rv1803c,PE_PGRS32,Function unknown
Rv2126c,PE_PGRS37,Function unknown
Rv2162c,PE_PGRS38,Function unknown
Rv2340c,PE_PGRS39,Function unknown
Rv2487c,PE_PGRS42,Function unknown
Rv2490c,PE_PGRS43,Function unknown
Rv2615c,PE_PGRS45,Function unknown
Rv2634c,PE_PGRS46,Function unknown
Rv3344c,PE_PGRS49,Function unknown
Rv3345c,PE_PGRS50,Function unknown
Rv3590c,PE_PGRS58,Function unknown
Rv3595c,PE_PGRS59,Function unknown
Rv0578c,PE_PGRS7,Function unknown
Rv1361c,PPE19,Function unknown
Rv1705c,PPE22,Function unknown
Rv1706c,PPE23,Function unknown
Rv1753c,PPE24,Function unknown
Rv1917c,PPE34,Function unknown
Rv1918c,PPE35,Function unknown
Rv2353c,PPE39,Function unknown
Rv2356c,PPE40,Function unknown
Rv2768c,PPE43,Function unknown
Rv0304c,PPE5,Function unknown
Rv3144c,PPE52,Function unknown
Rv3159c,PPE53,Function unknown
Rv3343c,PPE54,Function unknown
Rv3347c,PPE55,Function unknown
Rv3350c,PPE56,Function unknown
Rv0305c,PPE6,Function unknown
Rv3533c,PPE62,Function unknown
Rv3621c,PPE65,Function unknown
Rv3739c,PPE67,Function unknown
Rv3892c,PPE69,Function unknown
Rv3746c,PE34,Function unknown
Rv3022A,PE29,Function unknown
Rv2352c,PPE38,Function unknown
Rv1759c,wag22,Function unknown. Has fibronectin-binding activity (could thus mediate bacterial attachment to host cells). Thought to be expressed during infection.
Rv2770c,PPE44,Function unknown. May be involved in virulence.
Rv1651c,PE_PGRS30,Function unknown. Thought to be involved in virulence.
Rv3018c,PPE46,Unknown
Rv1840c,PE_PGRS34,Function unknown
Rv0878c,PPE13,Function unknown
Rv1548c,PPE21,Function unknown
Rv2892c,PPE45,Function unknown
Rv3738c,PPE66,Function unknown
Rv1818c,PE_PGRS33,Function unknown. Seems to influence both cell surface interactions among mycobacteria and the interactions of bacteria with macrophages.
Rv3097c,lipY,Generates diacylglycerol and a fatty acid anion from triacylglycerol [catalytic activity: triacylglycerol + H(2)O = diacylglycerol + a fatty acid anion].
Rv2431c,PE25,Function unknown
Rv2430c,PPE41,Function unknown
Rv3125c,PPE49,Function unknown
Rv2224c,caeA,Converts unknown esters to corresponding free acid and alcohol
Rv3641c,fic,Could be involved in cell filamentation induced by cyclic AMP and may have some role in cell division.
Rv1639c,Rv1639c,Function unknown
Rv3346c,Rv3346c,Function unknown
Rv3891c,esxD,Function unknown
Rv3483c,Rv3483c,Function unknown
Rv3880c,espL,Function unknown
Rv3444c,esxT,Function unknown
Rv3355c,Rv3355c,Function unknown
Rv3587c,Rv3587c,Function unknown
Rv3213c,Rv3213c,Function unknown  but possibly involved in regulation of partitioning.
Rv3918c,parA,Involved in chromosome partition. Localize to both POLES of the predivisional cell following completion of DNA replication.
Rv2518c,ldtB,Involved in peptidoglycan synthesis. Catalyzes the formation of 3->3 crosslinks between peptidoglycan subunits.
Rv1217c,Rv1217c,Thought to be involved in active transport of tetronasin across the membrane (export): tetronasin resistance by an export mechanism. Responsible for the translocation of the substrate across the membrane.
Rv1730c,Rv1730c,Thought to be involved in cell wall biosynthesis and may also act as a sensor of external penicillins
Rv1291c,Rv1291c,Unknown
Rv3017c,esxQ,Unknown
Rv3889c,espG2,Unknown
Rv1779c,Rv1779c,Unknown
Rv1946c,lppG,Unknown
Rv1424c,Rv1424c,Unknown
Rv2767c,Rv2767c,Unknown
Rv3857c,Rv3857c,Unknown
Rv3901c,Rv3901c,Unknown
Rv1921c,lppF,Unknown
Rv2796c,lppV,Unknown
Rv1097c,Rv1097c,Unknown
Rv1744c,Rv1744c,Unknown
Rv1508c,Rv1508c,Unknown
Rv3905c,esxF,Unknown
Rv3619c,esxV,Unknown
